"","trial","subject","offer_A","RT","offer_B","is_choice_A","choice","subject_original_id"
"2547",2547,6,7,2.176,5,1,7,"69bc0ba177847fde0a18ec3d"
"2548",2548,6,7,1.797,5,1,7,"69bc0ba177847fde0a18ec3d"
"2549",2549,6,8,2.613,5,1,8,"69bc0ba177847fde0a18ec3d"
"2550",2550,6,6,2.319,5,1,6,"69bc0ba177847fde0a18ec3d"
"2551",2551,6,4,2.692,5,1,4,"69bc0ba177847fde0a18ec3d"
"2552",2552,6,6,1.794,5,0,5,"69bc0ba177847fde0a18ec3d"
"2553",2553,6,8,2.213,5,0,5,"69bc0ba177847fde0a18ec3d"
"2554",2554,6,7,2.92,5,1,7,"69bc0ba177847fde0a18ec3d"
"2555",2555,6,4,2.058,5,1,4,"69bc0ba177847fde0a18ec3d"
"2556",2556,6,6,2.215,5,0,5,"69bc0ba177847fde0a18ec3d"
"2557",2557,6,3,1.804,5,0,5,"69bc0ba177847fde0a18ec3d"
"2558",2558,6,6,1.772,5,1,6,"69bc0ba177847fde0a18ec3d"
"2559",2559,6,2,2.253,5,0,5,"69bc0ba177847fde0a18ec3d"
"2560",2560,6,3,1.777,5,1,3,"69bc0ba177847fde0a18ec3d"
"2561",2561,6,7,2.236,5,1,7,"69bc0ba177847fde0a18ec3d"
"2562",2562,6,3,1.946,5,1,3,"69bc0ba177847fde0a18ec3d"
"2563",2563,6,4,2.597,5,1,4,"69bc0ba177847fde0a18ec3d"
"2564",2564,6,8,1.771,5,1,8,"69bc0ba177847fde0a18ec3d"
"2565",2565,6,7,2.341,5,0,5,"69bc0ba177847fde0a18ec3d"
"2566",2566,6,2,2.63,5,1,2,"69bc0ba177847fde0a18ec3d"
"2567",2567,6,4,1.774,5,0,5,"69bc0ba177847fde0a18ec3d"
"2568",2568,6,4,2.219,5,1,4,"69bc0ba177847fde0a18ec3d"
"2569",2569,6,3,3.141,5,1,3,"69bc0ba177847fde0a18ec3d"
"2570",2570,6,8,1.697,5,0,5,"69bc0ba177847fde0a18ec3d"
"2571",2571,6,6,3.19,5,0,5,"69bc0ba177847fde0a18ec3d"
"2572",2572,6,8,2.973,5,0,5,"69bc0ba177847fde0a18ec3d"
"2573",2573,6,6,2.378,5,0,5,"69bc0ba177847fde0a18ec3d"
"2574",2574,6,8,2.598,5,1,8,"69bc0ba177847fde0a18ec3d"
"2575",2575,6,7,2.146,5,1,7,"69bc0ba177847fde0a18ec3d"
"2576",2576,6,4,1.781,5,1,4,"69bc0ba177847fde0a18ec3d"
"2577",2577,6,7,1.615,5,1,7,"69bc0ba177847fde0a18ec3d"
"2578",2578,6,7,1.561,5,1,7,"69bc0ba177847fde0a18ec3d"
"2579",2579,6,2,2.032,5,0,5,"69bc0ba177847fde0a18ec3d"
